"Ann Answer","Correct Answer","Answered Correctly","Raw Sum","Ideal Sum",Variance,"Ideal Output","Raw Output"
5,5,1,-7.9571050405502,-8,-0.042894959449768,"-1 -1 -1 -1 -1 1 -1 -1 -1 -1","-1 -0.99963968992233 -1 -0.95639109611511 -1 0.99888825416565 -1 -1 -0.99996256828308 -0.99999994039536"
7,7,1,-7.8052186965942,-8,-0.19478130340576,"-1 -1 -1 -1 -1 -1 -1 1 -1 -1","-1 -0.9988842010498 -0.99999690055847 -0.85780394077301 -0.9405043721199 -0.99999666213989 -1 0.98949140310287 -0.99999988079071 -0.99752414226532"
5,5,1,-7.4982313811779,-8,-0.5017686188221,"-1 -1 -1 -1 -1 1 -1 -1 -1 -1","-1 -0.99998790025711 -1 -0.4956211745739 -1 0.99726331233978 -1 -1 -0.99988842010498 -0.9999971985817"
2,2,1,-7.9993863105774,-8,-0.00061368942260742,"-1 -1 1 -1 -1 -1 -1 -1 -1 -1","-1 -1 0.99999988079071 -0.99954777956009 -1 -0.99999982118607 -1 -1 -0.99983859062195 -1"
5,5,1,-8.5868769586086,-8,0.58687695860863,"-1 -1 -1 -1 -1 1 -1 -1 -1 -1","-1 -0.99999916553497 -1 -0.9999948143959 -0.99988943338394 0.39312425255775 -1 -0.98788571357727 -0.99995774030685 -0.99227434396744"
1,1,1,-7.9991046786308,-8,-0.00089532136917114,"-1 1 -1 -1 -1 -1 -1 -1 -1 -1","-1 0.9999988079071 -0.99999982118607 -0.99976795911789 -0.99999958276749 -0.99935740232468 -0.9999977350235 -0.99998164176941 -0.99999982118607 -0.99999952316284"
8,8,1,-8.0485419631004,-8,0.048541963100433,"-1 -1 -1 -1 -1 -1 -1 -1 1 -1","-0.99998247623444 -1 -0.99999868869781 -0.99755537509918 -1 -0.99350160360336 -0.99999994039536 -1 0.93344354629517 -0.99094742536545"
5,5,1,-7.9993642568588,-8,-0.00063574314117432,"-1 -1 -1 -1 -1 1 -1 -1 -1 -1","-0.99999099969864 -1 -0.99999892711639 -1 -0.99929171800613 0.99991726875305 -0.99999994039536 -1 -0.99999994039536 -1"
9,4,-1,-7.4308429956436,-8,-0.56915700435638,"-1 -1 -1 -1 1 -1 -1 -1 -1 -1","-0.99999994039536 -1 -0.9999971985817 -0.99999994039536 0.25037589669228 -1 -0.99967974424362 -0.99992406368256 -0.9999994635582 0.31838145852089"
7,7,1,-7.9680700302124,-8,-0.031929969787598,"-1 -1 -1 -1 -1 -1 -1 1 -1 -1","-1 -0.99999994039536 -0.99999982118607 -0.99982172250748 -0.99999964237213 -0.99993062019348 -1 0.99167764186859 -0.99878495931625 -0.96121096611023"
0,0,1,-7.8876497149467,-8,-0.11235028505325,"1 -1 -1 -1 -1 -1 -1 -1 -1 -1","0.99939465522766 -1 -0.99999988079071 -1 -0.99999994039536 -0.99999964237213 -0.99998450279236 -0.99999958276749 -0.9818332195282 -0.90522760152817"
6,6,1,-7.0136764645576,-8,-0.98632353544235,"-1 -1 -1 -1 -1 -1 1 -1 -1 -1","-0.99995559453964 -0.99971836805344 -1 -0.99989491701126 -1 0.074662029743195 0.90858352184296 -0.99999088048935 -0.99736344814301 -0.9999988079071"
7,7,1,-8.0007572770119,-8,0.00075727701187134,"-1 -1 -1 -1 -1 -1 -1 1 -1 -1","-1 -1 -0.99999994039536 -0.99995082616806 -0.99999612569809 -0.99999988079071 -1 0.99897885322571 -0.9998077750206 -0.99998158216476"
9,0,-1,-6.7613765895367,-8,-1.2386234104633,"1 -1 -1 -1 -1 -1 -1 -1 -1 -1","-0.98587197065353 -1 0.47960320115089 -0.99997895956039 -1 -0.99926537275314 -0.99997186660767 -0.99999731779099 -0.96358573436737 0.70769143104553"
2,2,1,-7.9999098777771,-8,-9.0122222900391E-5,"-1 -1 1 -1 -1 -1 -1 -1 -1 -1","-1 -0.99997794628143 0.99999928474426 -0.99993205070496 -1 -1 -1 -1 -0.99999916553497 -1"
5,5,1,-7.9968848228455,-8,-0.003115177154541,"-1 -1 -1 -1 -1 1 -1 -1 -1 -1","-0.99999988079071 -0.99999362230301 -1 -0.99767559766769 -0.99999994039536 0.99993139505386 -1 -0.99953317642212 -0.99999994039536 -0.99961405992508"
8,8,1,-8.0281002819538,-8,0.028100281953812,"-1 -1 -1 -1 -1 -1 -1 -1 1 -1","-1 -0.99999684095383 -0.99583673477173 -0.17117483913898 -0.99999994039536 -0.96387773752213 -0.99999994039536 -1 0.10278575122356 -1"
1,1,1,-7.9994961619377,-8,-0.00050383806228638,"-1 1 -1 -1 -1 -1 -1 -1 -1 -1","-1 0.99999964237213 -0.99999988079071 -0.99957758188248 -1 -0.99992656707764 -0.99999994039536 -0.999995470047 -0.99999976158142 -0.99999660253525"
0,0,1,-7.9981178641319,-8,-0.0018821358680725,"1 -1 -1 -1 -1 -1 -1 -1 -1 -1","0.99998593330383 -1 -0.9999520778656 -1 -1 -0.99816745519638 -0.99999982118607 -0.99999970197678 -0.99999994039536 -0.99998480081558"
4,4,1,-7.9988811612129,-8,-0.0011188387870789,"-1 -1 -1 -1 1 -1 -1 -1 -1 -1","-1 -1 -0.99999994039536 -1 0.99990367889404 -0.99999994039536 -0.99996393918991 -0.99924439191818 -0.99996554851532 -0.99961107969284"
5,5,1,-7.9662588834763,-8,-0.033741116523743,"-1 -1 -1 -1 -1 1 -1 -1 -1 -1","-1 -0.99999976158142 -1 -0.96400558948517 -1 0.99743360280991 -1 -0.99999970197678 -0.9999982714653 -0.9996891617775"
7,7,1,-7.999963760376,-8,-3.6239624023438E-5,"-1 -1 -1 -1 -1 -1 -1 1 -1 -1","-1 -1 -1 -0.99996447563171 -1 -1 -1 0.99999994039536 -0.99999958276749 -0.99999964237213"
1,1,1,-7.9983735084534,-8,-0.0016264915466309,"-1 1 -1 -1 -1 -1 -1 -1 -1 -1","-1 0.99998354911804 -0.99999994039536 -0.9992401599884 -1 -0.99911797046661 -0.99999916553497 -0.99999982118607 -1 -1"
3,8,-1,-8.507562816143,-8,0.50756281614304,"-1 -1 -1 -1 -1 -1 -1 -1 1 -1","-0.95814925432205 -1 -0.99999803304672 0.36217391490936 -1 -0.93429517745972 -0.99999994039536 -1 -0.97729659080505 -0.9999977350235"
5,5,1,-9.4426813721657,-8,1.4426813721657,"-1 -1 -1 -1 -1 1 -1 -1 -1 -1","-1 -1 -1 -0.99996453523636 -0.99994623661041 -0.44333547353745 -1 -0.99967604875565 -0.99985778331757 -0.99990129470825"
1,1,1,-8.0028715729713,-8,0.002871572971344,"-1 1 -1 -1 -1 -1 -1 -1 -1 -1","-1 0.99705535173416 -1 -0.99992823600769 -0.99999988079071 -0.99999928474426 -1 -0.99999958276749 -1 -0.99999994039536"
3,9,-1,-8.6391860116273,-8,0.63918601162732,"-1 -1 -1 -1 -1 -1 -1 -1 -1 1","-1 -0.99999606609344 -0.61050111055374 -0.030970321968198 -0.99995464086533 -1 -1 -0.99852812290192 -0.9999880194664 -0.99924772977829"
0,0,1,-7.9995803833008,-8,-0.00041961669921875,"1 -1 -1 -1 -1 -1 -1 -1 -1 -1","0.99999618530273 -1 -0.99995970726013 -0.99999994039536 -1 -0.9998545050621 -1 -1 -0.9997969865799 -0.99996542930603"
0,0,1,-7.9859623908997,-8,-0.014037609100342,"1 -1 -1 -1 -1 -1 -1 -1 -1 -1","0.99999445676804 -1 -0.99918115139008 -0.99927842617035 -0.99999994039536 -0.98768597841263 -1 -0.99999207258224 -0.99999690055847 -0.99982237815857"
6,6,1,-8.1506413221359,-8,0.15064132213593,"-1 -1 -1 -1 -1 -1 1 -1 -1 -1","-0.99993199110031 -0.99999994039536 -0.9999971985817 -0.99999797344208 -0.99999725818634 -0.97877085208893 0.81466680765152 -1 -0.98661291599274 -1"
0,0,1,-7.998051404953,-8,-0.0019485950469971,"1 -1 -1 -1 -1 -1 -1 -1 -1 -1","0.99997842311859 -1 -0.99999505281448 -1 -0.99999988079071 -0.99999713897705 -1 -0.99999415874481 -0.99804359674454 -1"
7,7,1,-8.0000455975533,-8,4.5597553253174E-5,"-1 -1 -1 -1 -1 -1 -1 1 -1 -1","-1 -1 -1 -0.99999964237213 -0.99999994039536 -1 -1 0.99995356798172 -1 -0.99999958276749"
3,3,1,-8.0361630916595,-8,0.036163091659546,"-1 -1 -1 1 -1 -1 -1 -1 -1 -1","-1 -0.99998533725739 -0.99991989135742 0.96294420957565 -1 -0.99946385622025 -1 -0.99980199337006 -0.99999976158142 -0.99993646144867"
1,1,1,-7.9989892840385,-8,-0.0010107159614563,"-1 1 -1 -1 -1 -1 -1 -1 -1 -1","-1 0.99999797344208 -0.99999988079071 -0.99973142147064 -0.99999970197678 -0.99926376342773 -0.99999994039536 -0.99999290704727 -0.99999982118607 -0.99999982118607"
8,8,1,-7.9783524274826,-8,-0.021647572517395,"-1 -1 -1 -1 -1 -1 -1 -1 1 -1","-1 -1 -0.99518251419067 -0.99817353487015 -0.99953466653824 -0.99956864118576 -0.99983751773834 -0.99998241662979 0.98283797502518 -0.96891111135483"
3,3,1,-8.0021967887878,-8,0.0021967887878418,"-1 -1 -1 1 -1 -1 -1 -1 -1 -1","-1 -1 -0.99999988079071 0.99595057964325 -0.99999976158142 -0.99999994039536 -1 -0.9999914765358 -0.99998712539673 -0.99816918373108"
9,9,1,-7.9971809387207,-8,-0.0028190612792969,"-1 -1 -1 -1 -1 -1 -1 -1 -1 1","-1 -1 -0.99999994039536 -0.99328273534775 -0.99995046854019 -0.9999788403511 -0.99999010562897 -0.99999737739563 -0.99837183952332 0.99439036846161"
7,7,1,-7.9998936653137,-8,-0.0001063346862793,"-1 -1 -1 -1 -1 -1 -1 1 -1 -1","-1 -1 -0.99985098838806 -0.99993658065796 -1 -0.99999988079071 -1 0.99987536668777 -0.99998950958252 -0.99999207258224"
0,0,1,-7.1331925690174,-8,-0.86680743098259,"1 -1 -1 -1 -1 -1 -1 -1 -1 -1","0.96069341897964 -1 -0.99999326467514 -0.98815262317657 -1 -0.4004313647747 -0.99999815225601 -0.99999994039536 -0.70733332633972 -0.99797731637955"
0,0,1,-7.9029952287674,-8,-0.097004771232605,"1 -1 -1 -1 -1 -1 -1 -1 -1 -1","0.99791127443314 -1 -1 -0.90103852748871 -1 -0.99992078542709 -0.99999409914017 -1 -1 -0.99995309114456"
8,8,1,-8.1295563578606,-8,0.12955635786057,"-1 -1 -1 -1 -1 -1 -1 -1 1 -1","-0.99581849575043 -0.99975538253784 -0.99916142225266 -0.99983334541321 -0.99998223781586 -0.97951024770737 -0.99999159574509 -0.99999994039536 0.84449517726898 -0.99999886751175"
9,9,1,-8.0050894618034,-8,0.0050894618034363,"-1 -1 -1 -1 -1 -1 -1 -1 -1 1","-0.99999970197678 -0.99999994039536 -0.99995028972626 -0.99995809793472 -0.99876302480698 -0.99968582391739 -0.99999928474426 -0.99988931417465 -0.99999326467514 0.9931492805481"
5,5,1,-8.8629983067513,-8,0.86299830675125,"-1 -1 -1 -1 -1 1 -1 -1 -1 -1","-0.99993872642517 -0.99982702732086 -0.99998819828033 -0.99999934434891 -0.99998193979263 -0.056741833686829 -0.99260711669922 -0.99999994039536 -0.81998175382614 -0.9939324259758"
9,9,1,-8.0077868700027,-8,0.0077868700027466,"-1 -1 -1 -1 -1 -1 -1 -1 -1 1","-1 -1 -1 -0.98353242874146 -0.99998825788498 -0.99944770336151 -0.99999701976776 -0.99786269664764 -0.99998372793198 0.97302496433258"
8,8,1,-7.2981822043657,-8,-0.70181779563427,"-1 -1 -1 -1 -1 -1 -1 -1 1 -1","-1 -1 -0.99999785423279 -0.19809885323048 -0.9999988079071 -0.99867504835129 -1 -0.99999928474426 0.87533837556839 -0.9767507314682"
3,3,1,-7.9976878166199,-8,-0.002312183380127,"-1 -1 -1 1 -1 -1 -1 -1 -1 -1","-1 -0.99999994039536 -0.9999874830246 0.99995011091232 -0.9999372959137 -0.99999129772186 -1 -1 -0.99981421232224 -0.99790769815445"
2,2,1,-7.9709222316742,-8,-0.029077768325806,"-1 -1 1 -1 -1 -1 -1 -1 -1 -1","-0.99994575977325 -1 0.9949466586113 -0.99990427494049 -0.98969954252243 -0.99999821186066 -0.99999976158142 -0.99999952316284 -0.9916707277298 -0.9846510887146"
7,7,1,-7.9643813371658,-8,-0.035618662834167,"-1 -1 -1 -1 -1 -1 -1 1 -1 -1","-0.99999988079071 -1 -0.99979972839355 -0.99977082014084 -0.99999994039536 -1 -1 0.99991965293884 -0.99999457597733 -0.96473604440689"
2,2,1,-7.9708943367004,-8,-0.029105663299561,"-1 -1 1 -1 -1 -1 -1 -1 -1 -1","-1 -1 0.99786901473999 -0.96890962123871 -1 -1 -1 -1 -0.99985373020172 -1"
9,9,1,-8.3226990103722,-8,0.32269901037216,"-1 -1 -1 -1 -1 -1 -1 -1 -1 1","-1 -0.9999994635582 -0.99999964237213 -0.99863946437836 -0.9673627614975 -0.99947315454483 -1 -0.99533134698868 -0.9875236749649 0.62563049793243"
7,7,1,-8.2010577917099,-8,0.2010577917099,"-1 -1 -1 -1 -1 -1 -1 1 -1 -1","-1 -0.99999988079071 -1 -0.99987608194351 -0.99992877244949 -0.99983012676239 -1 0.78709447383881 -0.99999988079071 -0.98851752281189"
2,2,1,-7.9986544847488,-8,-0.0013455152511597,"-1 -1 1 -1 -1 -1 -1 -1 -1 -1","-1 -0.99845886230469 0.99968391656876 -0.9999994635582 -0.99999964237213 -0.99999576807022 -0.99999994039536 -1 -0.999884724617 -1"
1,1,1,-7.9721022844315,-8,-0.027897715568542,"-1 1 -1 -1 -1 -1 -1 -1 -1 -1","-1 0.99869382381439 -0.99974626302719 -0.99991989135742 -0.99999672174454 -0.99997574090958 -0.9986047744751 -1 -0.97261399030685 -0.99993872642517"
1,1,1,-7.9997757077217,-8,-0.00022429227828979,"-1 1 -1 -1 -1 -1 -1 -1 -1 -1","-1 0.99999040365219 -0.99999934434891 -0.99995112419128 -0.99999886751175 -0.99985176324844 -0.99998235702515 -0.99998712539673 -0.99999552965164 -1"
3,3,1,-7.9760830998421,-8,-0.023916900157928,"-1 -1 -1 1 -1 -1 -1 -1 -1 -1","-1 -0.99999976158142 -0.9953019618988 0.99990314245224 -0.99979025125504 -0.99986684322357 -1 -1 -0.9999760389328 -0.98105138540268"
7,7,1,-7.9992890357971,-8,-0.00071096420288086,"-1 -1 -1 -1 -1 -1 -1 1 -1 -1","-1 -1 -0.99968755245209 -0.99999612569809 -1 -1 -1 0.99997699260712 -0.99963998794556 -0.9999423623085"
5,5,1,-7.9987183213234,-8,-0.0012816786766052,"-1 -1 -1 -1 -1 1 -1 -1 -1 -1","-1 -1 -1 -0.99999988079071 -0.99999743700027 0.99965262413025 -1 -0.99844628572464 -0.9999275803566 -0.99999976158142"
3,3,1,-7.9874002337456,-8,-0.012599766254425,"-1 -1 -1 1 -1 -1 -1 -1 -1 -1","-1 -0.99999994039536 -0.99999868869781 0.99929457902908 -1 -0.98669636249542 -1 -1 -0.99999982118607 -1"
1,1,1,-8.002171754837,-8,0.0021717548370361,"-1 1 -1 -1 -1 -1 -1 -1 -1 -1","-1 0.99774831533432 -1 -1 -1 -0.99999976158142 -1 -0.99992030858994 -1 -1"
9,9,1,-7.9976444244385,-8,-0.0023555755615234,"-1 -1 -1 -1 -1 -1 -1 -1 -1 1","-0.99999463558197 -1 -0.99991768598557 -1 -0.99969971179962 -0.99744474887848 -1 -0.99999928474426 -0.99999994039536 0.99941158294678"
8,8,1,-9.5603104233742,-8,1.5603104233742,"-1 -1 -1 -1 -1 -1 -1 -1 1 -1","-0.99999970197678 -1 -0.99996185302734 -0.98698830604553 -0.99999415874481 -0.99999707937241 -1 -0.98360055685043 -0.58977347612381 -0.99999529123306"
2,2,1,-7.9999839663506,-8,-1.603364944458E-5,"-1 -1 1 -1 -1 -1 -1 -1 -1 -1","-1 -0.99999892711639 0.99999970197678 -0.99998635053635 -1 -0.99999976158142 -0.9999994635582 -1 -0.99999916553497 -1"
2,2,1,-7.9856491088867,-8,-0.014350891113281,"-1 -1 1 -1 -1 -1 -1 -1 -1 -1","-1 -0.99999976158142 0.99991351366043 -0.99861687421799 -1 -0.99689787626266 -1 -0.99999266862869 -0.99005544185638 -1"
2,2,1,-7.9999786019325,-8,-2.1398067474365E-5,"-1 -1 1 -1 -1 -1 -1 -1 -1 -1","-1 -0.99999916553497 0.99999898672104 -0.99998271465302 -0.99999928474426 -0.99999701976776 -0.99999994039536 -1 -0.9999994635582 -1"
8,8,1,-8.6764999050647,-8,0.6764999050647,"-1 -1 -1 -1 -1 -1 -1 -1 1 -1","-0.99999779462814 -1 -0.99996393918991 -0.99999976158142 -0.99848955869675 -0.71331721544266 -0.99374067783356 -1 0.028969643637538 -0.9999606013298"
8,8,1,-7.4619818925858,-8,-0.53801810741425,"-1 -1 -1 -1 -1 -1 -1 -1 1 -1","-0.99969971179962 -1 -0.996433198452 -0.49133563041687 -0.99999988079071 -0.99999213218689 -0.99999994039536 -0.99998766183853 0.99253648519516 -0.96707022190094"
5,5,1,-8.000435769558,-8,0.00043576955795288,"-1 -1 -1 -1 -1 1 -1 -1 -1 -1","-0.99999988079071 -0.99977630376816 -0.9999994635582 -0.99999976158142 -1 0.99730008840561 -0.99850487709045 -1 -0.99945962429047 -0.99999594688416"
7,7,1,-8.0083433389664,-8,0.0083433389663696,"-1 -1 -1 -1 -1 -1 -1 1 -1 -1","-1 -0.99999392032623 -0.99970382452011 -0.99960380792618 -1 -0.99999165534973 -1 0.99080806970596 -0.99986624717712 -0.99999195337296"
3,3,1,-7.9992878437042,-8,-0.00071215629577637,"-1 -1 -1 1 -1 -1 -1 -1 -1 -1","-1 -0.99999225139618 -1 0.99713456630707 -1 -0.99688166379929 -1 -1 -1 -0.99954849481583"
8,8,1,-7.9951007962227,-8,-0.0048992037773132,"-1 -1 -1 -1 -1 -1 -1 -1 1 -1","-0.99999988079071 -0.99999535083771 -0.99996542930603 -0.99461340904236 -0.99999821186066 -0.99999982118607 -0.99999994039536 -1 0.9994712471962 -1"
9,9,1,-7.9995700716972,-8,-0.00042992830276489,"-1 -1 -1 -1 -1 -1 -1 -1 -1 1","-1 -1 -0.99999988079071 -0.99924492835999 -0.99995565414429 -1 -0.99999988079071 -0.99999070167542 -0.99999952316284 0.99962049722672"
3,8,-1,-7.0718243122101,-8,-0.92817568778992,"-1 -1 -1 -1 -1 -1 -1 -1 1 -1","-0.99999970197678 -0.99997621774673 -0.99938005208969 0.61139959096909 -0.99999964237213 -0.99999725818634 -1 -0.99672204256058 0.3123699426651 -0.99951893091202"
8,8,1,-8.2315645739436,-8,0.23156457394361,"-1 -1 -1 -1 -1 -1 -1 -1 1 -1","-0.99950391054153 -0.99999976158142 -0.99996954202652 -0.99793696403503 -0.99930197000504 -0.94233196973801 -0.99999994039536 -1 0.049049057066441 -0.34156957268715"
6,6,1,-7.9985699057579,-8,-0.0014300942420959,"-1 -1 -1 -1 -1 -1 1 -1 -1 -1","-0.99968612194061 -1 -0.99999809265137 -0.99966275691986 -0.99986493587494 -0.99999952316284 0.99969136714935 -1 -1 -0.99904984235764"
8,8,1,-7.9644393324852,-8,-0.035560667514801,"-1 -1 -1 -1 -1 -1 -1 -1 1 -1","-0.99438261985779 -0.99980890750885 -0.99999821186066 -0.99958348274231 -0.99996507167816 -0.99994730949402 -0.99997413158417 -0.99999135732651 0.98854368925095 -0.95933192968369"
2,2,1,-7.9989741444588,-8,-0.0010258555412292,"-1 -1 1 -1 -1 -1 -1 -1 -1 -1","-1 -0.99985706806183 0.99999970197678 -0.99912637472153 -1 -1 -1 -1 -0.99999040365219 -1"
3,3,1,-8.4899509996176,-8,0.48995099961758,"-1 -1 -1 1 -1 -1 -1 -1 -1 -1","-1 -0.99999928474426 -1 0.21867634356022 -1 -0.70911836624146 -1 -0.99999392032623 -0.99999994039536 -0.99951583147049"
9,9,1,-9.5088251829147,-8,1.5088251829147,"-1 -1 -1 -1 -1 -1 -1 -1 -1 1","-1 -0.99999958276749 -0.99999696016312 -0.99999487400055 -0.99833136796951 -0.99976599216461 -1 -0.99812078475952 -0.99616873264313 -0.51644688844681"
7,7,1,-8.0012456774712,-8,0.0012456774711609,"-1 -1 -1 -1 -1 -1 -1 1 -1 -1","-1 -1 -1 -0.99999511241913 -0.99945306777954 -0.99996238946915 -1 0.99762105941772 -0.99945646524429 -0.99999970197678"
5,5,1,-7.8256217837334,-8,-0.17437821626663,"-1 -1 -1 -1 -1 1 -1 -1 -1 -1","-1 -0.98321497440338 -1 -0.83543616533279 -1 0.99284929037094 -1 -0.99982088804245 -0.99999958276749 -0.9999994635582"
6,6,1,-7.9998247623444,-8,-0.00017523765563965,"-1 -1 -1 -1 -1 -1 1 -1 -1 -1","-0.99999964237213 -0.99999409914017 -0.99999970197678 -0.99999696016312 -1 -0.99983495473862 0.99999916553497 -1 -0.99999856948853 -1"
2,2,1,-7.9997367858887,-8,-0.00026321411132812,"-1 -1 1 -1 -1 -1 -1 -1 -1 -1","-1 -0.99999952316284 0.99995195865631 -0.99999994039536 -0.99999964237213 -0.99982249736786 -1 -1 -0.9998671412468 -1"
9,9,1,-7.7868964672089,-8,-0.21310353279114,"-1 -1 -1 -1 -1 -1 -1 -1 -1 1","-0.99999815225601 -0.99999541044235 -0.98465019464493 -0.99999767541885 -0.99959313869476 -0.99999195337296 -0.99999868869781 -0.99987363815308 -0.69527965784073 0.89248204231262"
2,2,1,-8.0008592605591,-8,0.00085926055908203,"-1 -1 1 -1 -1 -1 -1 -1 -1 -1","-1 -0.99999850988388 0.99627465009689 -0.99960798025131 -0.99999982118607 -1 -0.99752765893936 -1 -0.99999994039536 -1"
8,8,1,-8.0308339595795,-8,0.030833959579468,"-1 -1 -1 -1 -1 -1 -1 -1 1 -1","-0.99999463558197 -0.99998956918716 -0.99648350477219 -0.97570258378983 -0.99999982118607 -0.99999755620956 -1 -1 0.94074082374573 -0.99940711259842"
8,8,1,-7.8704659938812,-8,-0.12953400611877,"-1 -1 -1 -1 -1 -1 -1 -1 1 -1","-0.99999696016312 -1 -0.99985408782959 -0.99999952316284 -0.99201959371567 -0.87856662273407 -0.99999988079071 -1 0.99997055530548 -0.99999988079071"
1,1,1,-7.9993469715118,-8,-0.00065302848815918,"-1 1 -1 -1 -1 -1 -1 -1 -1 -1","-1 0.99999344348907 -0.99999970197678 -0.99953275918961 -0.99999684095383 -0.99999684095383 -0.99999606609344 -0.99983584880829 -0.99998241662979 -0.99999994039536"
6,6,1,-7.997886121273,-8,-0.0021138787269592,"-1 -1 -1 -1 -1 -1 1 -1 -1 -1","-1 -1 -1 -1 -0.99904137849808 -0.99998545646667 0.9999965429306 -0.99999976158142 -1 -0.99885606765747"
2,8,-1,-7.8565527200699,-8,-0.14344727993011,"-1 -1 -1 -1 -1 -1 -1 -1 1 -1","-0.99999707937241 -1 0.99952185153961 -0.9963481426239 -0.99998742341995 -1 -1 -1 -0.8648179769516 -0.99492394924164"
8,8,1,-7.9976534843445,-8,-0.0023465156555176,"-1 -1 -1 -1 -1 -1 -1 -1 1 -1","-1 -1 -0.99994879961014 -0.99988359212875 -0.99765509366989 -0.99999749660492 -1 -0.99973624944687 0.99876862764359 -0.9992008805275"
7,7,1,-7.9756668806076,-8,-0.024333119392395,"-1 -1 -1 -1 -1 -1 -1 1 -1 -1","-0.99999994039536 -1 -0.99999344348907 -0.97567939758301 -1 -0.99999994039536 -1 0.99998432397842 -0.99999904632568 -0.99997943639755"
9,9,1,-8.001639008522,-8,0.0016390085220337,"-1 -1 -1 -1 -1 -1 -1 -1 -1 1","-1 -0.99997097253799 -0.99999970197678 -0.99878311157227 -0.99982219934464 -0.99922478199005 -1 -0.99977850914001 -0.98977845907211 0.98571872711182"
1,1,1,-7.9861890673637,-8,-0.013810932636261,"-1 1 -1 -1 -1 -1 -1 -1 -1 -1","-1 0.99996823072433 -0.99999660253525 -0.98800295591354 -1 -0.99999994039536 -1 -1 -0.99821358919144 -0.99994421005249"
3,8,-1,-9.4865639805794,-8,1.4865639805794,"-1 -1 -1 -1 -1 -1 -1 -1 1 -1","-0.99993228912354 -0.99999994039536 -0.99994051456451 -0.74890953302383 -1 -0.95282119512558 -0.99999994039536 -1 -0.78534299135208 -0.99961757659912"
0,0,1,-8.0066491961479,-8,0.0066491961479187,"1 -1 -1 -1 -1 -1 -1 -1 -1 -1","0.97944319248199 -1 -1 -0.99999761581421 -0.99995839595795 -0.99639248847961 -0.99137765169144 -1 -0.99837386608124 -0.99999237060547"
1,1,1,-7.9987466931343,-8,-0.0012533068656921,"-1 1 -1 -1 -1 -1 -1 -1 -1 -1","-1 0.99999970197678 -1 -0.99999994039536 -1 -0.99998819828033 -1 -0.99875825643539 -1 -1"
7,7,1,-7.9601545929909,-8,-0.039845407009125,"-1 -1 -1 -1 -1 -1 -1 1 -1 -1","-1 -0.99999815225601 -0.99990046024323 -0.96011561155319 -1 -1 -1 0.99975651502609 -0.99993699789047 -0.99995988607407"
2,2,1,-8.4745514988899,-8,0.47455149888992,"-1 -1 1 -1 -1 -1 -1 -1 -1 -1","-1 -1 0.40679401159286 -0.8813459277153 -0.99999982118607 -0.99999976158142 -1 -1 -1 -1"
0,0,1,-7.9999690651894,-8,-3.0934810638428E-5,"1 -1 -1 -1 -1 -1 -1 -1 -1 -1","0.99999403953552 -1 -0.99999994039536 -0.99999994039536 -1 -0.99996328353882 -1 -1 -1 -0.99999994039536"
7,7,1,-7.9998456835747,-8,-0.00015431642532349,"-1 -1 -1 -1 -1 -1 -1 1 -1 -1","-0.99998968839645 -1 -1 -0.99999994039536 -1 -0.99999994039536 -1 0.99999034404755 -1 -0.99984645843506"
5,5,1,-7.9230446815491,-8,-0.076955318450928,"-1 -1 -1 -1 -1 1 -1 -1 -1 -1","-1 -0.80069953203201 -1 -0.99997287988663 -1 0.87755066156387 -1 -0.99993872642517 -0.99998426437378 -0.99999994039536"
1,1,1,-7.987720310688,-8,-0.012279689311981,"-1 1 -1 -1 -1 -1 -1 -1 -1 -1","-1 0.99999606609344 -0.99999397993088 -0.98779898881912 -1 -0.99999648332596 -0.99999153614044 -0.99999994039536 -0.9999635219574 -0.99997192621231"
4,9,-1,-8.3103541135788,-8,0.3103541135788,"-1 -1 -1 -1 -1 -1 -1 -1 -1 1","-0.99999815225601 -1 -0.99999994039536 -0.99999004602432 0.48776602745056 -0.99976491928101 -0.99977117776871 -0.99997597932816 -0.99999189376831 -0.79862803220749"
0,0,1,-7.9998182654381,-8,-0.00018173456192017,"1 -1 -1 -1 -1 -1 -1 -1 -1 -1","0.99998581409454 -1 -0.99980419874191 -1 -1 -0.99999988079071 -1 -1 -1 -1"
2,2,1,-6.5290766060352,-8,-1.4709233939648,"-1 -1 1 -1 -1 -1 -1 -1 -1 -1","-1 -0.99517530202866 0.98807162046432 -0.99932700395584 -1 -0.99999696016312 -1 -0.99999815225601 0.47733387351036 -0.99998468160629"
0,0,1,-7.9975082278252,-8,-0.0024917721748352,"1 -1 -1 -1 -1 -1 -1 -1 -1 -1","0.99999296665192 -1 -0.99999964237213 -0.999402821064 -0.99999362230301 -0.99998295307159 -0.99976289272308 -1 -0.99898529052734 -0.99937397241592"
9,9,1,-8.0000015497208,-8,1.5497207641602E-6,"-1 -1 -1 -1 -1 -1 -1 -1 -1 1","-0.99999934434891 -1 -1 -0.99999916553497 -0.99999141693115 -0.99999994039536 -0.99999898672104 -0.99983775615692 -0.99983686208725 0.99966192245483"
8,8,1,-7.0562636107206,-8,-0.94373638927937,"-1 -1 -1 -1 -1 -1 -1 -1 1 -1","-1 -1 -1 -0.046201154589653 -0.99999862909317 -0.99999982118607 -1 -0.99999952316284 0.98991012573242 -0.99997460842133"
